wave(um) flux(mJy) ABmag
4.5145 5.172119e-05 27.116
4.5151 5.133188e-05 27.124
4.5158 5.186644e-05 27.113
4.5164 5.261381e-05 27.097
4.5170 5.239874e-05 27.102
4.5177 5.226422e-05 27.104
4.5183 5.226827e-05 27.104
4.5189 5.182153e-05 27.114
4.5195 5.207010e-05 27.109
4.5202 5.253462e-05 27.099
4.5208 5.225854e-05 27.105
4.5214 5.235712e-05 27.103
4.5221 5.241965e-05 27.101
4.5227 5.150433e-05 27.120
4.5233 5.148967e-05 27.121
4.5240 5.165206e-05 27.117
4.5246 5.169358e-05 27.116
4.5252 5.204794e-05 27.109
4.5259 5.243745e-05 27.101
4.5265 5.228501e-05 27.104
4.5271 5.242994e-05 27.101
4.5277 5.262185e-05 27.097
4.5284 5.134124e-05 27.124
4.5290 5.139202e-05 27.123
4.5296 5.196534e-05 27.111
4.5303 5.170920e-05 27.116
4.5309 5.197019e-05 27.111
4.5315 5.241298e-05 27.101
4.5321 5.196107e-05 27.111
4.5328 5.181978e-05 27.114
4.5334 5.214586e-05 27.107
4.5340 5.199758e-05 27.110
4.5347 5.211787e-05 27.108
4.5353 5.237469e-05 27.102
4.5359 5.196565e-05 27.111
4.5366 5.176783e-05 27.115
4.5372 5.180486e-05 27.114
4.5378 5.146766e-05 27.121
4.5385 5.171382e-05 27.116
4.5391 5.218922e-05 27.106
4.5397 5.097831e-05 27.132
4.5403 5.176707e-05 27.115
4.5410 5.227022e-05 27.104
4.5416 5.199715e-05 27.110
4.5422 5.201677e-05 27.110
4.5429 5.211835e-05 27.108
4.5435 5.168188e-05 27.117
4.5441 5.165710e-05 27.117
4.5447 5.166665e-05 27.117
4.5454 5.086643e-05 27.134
4.5460 5.047861e-05 27.142
4.5466 5.065378e-05 27.138
4.5473 5.046421e-05 27.143
4.5479 5.073093e-05 27.137
4.5485 5.119155e-05 27.127
4.5492 5.099792e-05 27.131
4.5498 5.129436e-05 27.125
4.5504 5.185358e-05 27.113
4.5511 5.171288e-05 27.116
4.5517 5.186096e-05 27.113
4.5523 5.210778e-05 27.108
4.5529 5.174847e-05 27.115
4.5536 5.187734e-05 27.113
4.5542 5.218263e-05 27.106
4.5548 5.184938e-05 27.113
4.5555 5.190118e-05 27.112
4.5561 5.214170e-05 27.107
4.5567 5.181253e-05 27.114
4.5573 5.192004e-05 27.112
4.5580 5.215221e-05 27.107
4.5586 5.177298e-05 27.115
4.5592 5.182258e-05 27.114
4.5599 5.196603e-05 27.111
4.5605 5.148369e-05 27.121
4.5611 5.068058e-05 27.138
4.5618 5.138860e-05 27.123
4.5624 5.115671e-05 27.128
4.5630 5.127020e-05 27.125
4.5636 5.163924e-05 27.118
4.5643 5.155241e-05 27.119
4.5649 5.177457e-05 27.115
4.5655 5.198542e-05 27.110
4.5662 5.158514e-05 27.119
4.5668 5.157408e-05 27.119
4.5674 5.173124e-05 27.116
4.5681 5.131630e-05 27.124
4.5687 5.129118e-05 27.125
4.5693 5.152573e-05 27.120
4.5700 5.130211e-05 27.125
4.5706 5.147841e-05 27.121
4.5712 5.164054e-05 27.118
4.5718 5.114448e-05 27.128
4.5725 5.107595e-05 27.129
4.5731 5.118996e-05 27.127
4.5737 5.039946e-05 27.144
4.5744 5.094975e-05 27.132
4.5750 5.127179e-05 27.125
4.5756 5.089390e-05 27.133
4.5762 5.086010e-05 27.134
4.5769 5.104134e-05 27.130
4.5775 5.078574e-05 27.136
4.5781 5.088433e-05 27.134
4.5788 5.093773e-05 27.132
4.5794 5.048838e-05 27.142
4.5800 5.070511e-05 27.137
4.5807 5.121830e-05 27.126
4.5813 5.138485e-05 27.123
4.5819 5.222106e-05 27.105
4.5826 5.342986e-05 27.081
4.5832 5.402837e-05 27.068
4.5838 5.299117e-05 27.089
4.5844 5.339218e-05 27.081
4.5851 5.183728e-05 27.113
4.5857 5.034103e-05 27.145
4.5863 4.925274e-05 27.169
4.5870 4.789901e-05 27.199
4.5876 4.734521e-05 27.212
4.5882 4.814523e-05 27.194
4.5888 5.278316e-05 27.094
4.5895 7.199944e-05 26.757
4.5901 1.289015e-04 26.124
4.5907 2.665553e-04 25.336
4.5914 5.419179e-04 24.565
4.5920 9.877680e-04 23.913
4.5926 1.557069e-03 23.419
4.5933 2.097425e-03 23.096
4.5939 2.404035e-03 22.948
4.5945 2.340712e-03 22.977
4.5952 1.936704e-03 23.182
4.5958 1.364332e-03 23.563
4.5964 8.234043e-04 24.111
4.5970 4.333305e-04 24.808
4.5977 2.092188e-04 25.598
4.5983 1.037294e-04 26.360
4.5989 6.344189e-05 26.894
4.5996 5.103448e-05 27.130
4.6002 4.758596e-05 27.206
4.6008 4.720006e-05 27.215
4.6014 4.750026e-05 27.208
4.6021 4.749501e-05 27.208
4.6027 4.812929e-05 27.194
4.6033 4.890479e-05 27.177
4.6040 4.915903e-05 27.171
4.6046 4.981780e-05 27.157
4.6052 5.087148e-05 27.134
4.6059 5.204697e-05 27.109
4.6065 5.474507e-05 27.054
4.6071 5.866915e-05 26.979
4.6078 6.137773e-05 26.930
4.6084 6.498401e-05 26.868
4.6090 6.589254e-05 26.853
4.6096 6.372113e-05 26.889
4.6103 6.050922e-05 26.945
4.6109 5.722011e-05 27.006
4.6115 5.415361e-05 27.066
4.6122 5.251561e-05 27.099
4.6128 5.196985e-05 27.111
4.6134 5.140575e-05 27.122
4.6140 5.104923e-05 27.130
4.6147 5.070694e-05 27.137
4.6153 5.023747e-05 27.147
4.6159 5.074090e-05 27.137
4.6166 5.148335e-05 27.121
4.6172 5.138262e-05 27.123
4.6178 5.141587e-05 27.122
4.6185 5.141537e-05 27.122
4.6191 4.970884e-05 27.159
4.6197 5.085674e-05 27.134
4.6204 5.169482e-05 27.116
4.6210 5.149287e-05 27.121
4.6216 5.156378e-05 27.119
4.6222 5.177512e-05 27.115
4.6229 5.140070e-05 27.123
4.6235 5.152279e-05 27.120
4.6241 5.171489e-05 27.116
4.6248 5.133099e-05 27.124
4.6254 5.141661e-05 27.122
4.6260 5.159078e-05 27.119
4.6266 5.130195e-05 27.125
4.6273 5.163869e-05 27.118
4.6279 5.210293e-05 27.108
4.6285 5.184470e-05 27.113
4.6292 5.143230e-05 27.122
4.6298 5.190310e-05 27.112
4.6304 5.169755e-05 27.116
4.6311 5.196755e-05 27.111
4.6317 5.222014e-05 27.105
4.6323 5.183845e-05 27.113
4.6330 5.197926e-05 27.110
4.6336 5.216999e-05 27.106
4.6342 5.179486e-05 27.114
4.6348 5.195550e-05 27.111
4.6355 5.226236e-05 27.105
4.6361 5.061701e-05 27.139
4.6367 5.139493e-05 27.123
4.6374 5.178020e-05 27.115
4.6380 5.156171e-05 27.119
4.6386 5.183517e-05 27.113
4.6392 5.213551e-05 27.107
4.6399 5.179099e-05 27.114
4.6405 5.183815e-05 27.113
4.6411 5.196525e-05 27.111
4.6418 5.156115e-05 27.119
4.6424 5.158605e-05 27.119
4.6430 5.108205e-05 27.129
4.6437 5.109769e-05 27.129
4.6443 5.152303e-05 27.120
4.6449 5.198921e-05 27.110
4.6456 5.173752e-05 27.115
4.6462 5.188947e-05 27.112
4.6468 5.216304e-05 27.107
4.6474 5.182777e-05 27.114
4.6481 5.187738e-05 27.113
4.6487 5.212431e-05 27.107
4.6493 5.172431e-05 27.116
4.6500 5.154388e-05 27.120
4.6506 5.162934e-05 27.118
4.6512 5.146691e-05 27.121
4.6518 5.180251e-05 27.114
4.6525 5.205204e-05 27.109
4.6531 5.175860e-05 27.115
4.6537 5.187430e-05 27.113
4.6544 5.199748e-05 27.110
4.6550 5.175852e-05 27.115
4.6556 5.205358e-05 27.109
4.6563 5.222950e-05 27.105
4.6569 5.183617e-05 27.113
4.6575 5.190952e-05 27.112
4.6582 5.217802e-05 27.106
4.6588 5.194286e-05 27.111
4.6594 5.189696e-05 27.112
4.6600 5.151197e-05 27.120
4.6607 5.173200e-05 27.116
4.6613 5.195723e-05 27.111
4.6619 5.205641e-05 27.109
4.6626 5.163666e-05 27.118
4.6632 5.165382e-05 27.117
4.6638 5.153592e-05 27.120
4.6645 5.115501e-05 27.128
4.6651 5.153258e-05 27.120
4.6657 5.185168e-05 27.113
4.6663 5.149552e-05 27.121
4.6670 5.160584e-05 27.118
4.6676 5.193849e-05 27.111
4.6682 5.172451e-05 27.116
4.6689 5.195439e-05 27.111
4.6695 5.229944e-05 27.104
4.6701 5.172536e-05 27.116
4.6707 5.307498e-05 27.088
4.6714 5.522876e-05 27.045
4.6720 5.832342e-05 26.985
4.6726 6.350788e-05 26.893
4.6733 6.940592e-05 26.797
4.6739 7.367012e-05 26.732
4.6745 7.580806e-05 26.701
4.6752 7.437917e-05 26.721
4.6758 6.934992e-05 26.797
4.6764 6.385997e-05 26.887
4.6771 5.924218e-05 26.968
4.6777 5.544369e-05 27.040
4.6783 5.343456e-05 27.080
4.6789 5.272151e-05 27.095
4.6796 5.211287e-05 27.108
4.6802 5.214339e-05 27.107
4.6808 5.228850e-05 27.104
4.6815 5.196057e-05 27.111
4.6821 5.207185e-05 27.108
4.6827 5.222220e-05 27.105
4.6833 5.196789e-05 27.111
4.6840 5.211730e-05 27.108
4.6846 5.191404e-05 27.112
4.6852 5.059542e-05 27.140
4.6859 5.166460e-05 27.117
4.6865 5.210529e-05 27.108
4.6871 5.171494e-05 27.116
4.6878 5.179469e-05 27.114
4.6884 5.205053e-05 27.109
4.6890 5.182914e-05 27.114
4.6897 5.205181e-05 27.109
4.6903 5.220849e-05 27.106
4.6909 5.114530e-05 27.128
4.6915 5.177732e-05 27.115
4.6922 5.202356e-05 27.109
4.6928 5.162283e-05 27.118
4.6934 5.179321e-05 27.114
4.6941 5.210204e-05 27.108
4.6947 5.183595e-05 27.113
4.6953 5.197675e-05 27.110
4.6959 5.217876e-05 27.106
4.6966 5.202643e-05 27.109
4.6972 5.293484e-05 27.091
4.6978 5.493045e-05 27.050
4.6985 5.788968e-05 26.993
4.6991 6.300153e-05 26.902
4.6997 6.929724e-05 26.798
4.7004 7.468080e-05 26.717
4.7010 7.799187e-05 26.670
4.7016 7.727989e-05 26.680
4.7023 7.251690e-05 26.749
4.7029 6.667766e-05 26.840
4.7035 6.115518e-05 26.934
4.7041 5.649197e-05 27.020
4.7048 5.392280e-05 27.071
4.7054 5.286609e-05 27.092
4.7060 5.216791e-05 27.106
4.7067 5.221784e-05 27.105
4.7073 5.259031e-05 27.098
4.7079 5.295217e-05 27.090
4.7085 5.363795e-05 27.076
4.7092 5.762018e-05 26.999
4.7098 6.183852e-05 26.922
4.7104 6.687556e-05 26.837
4.7111 7.099772e-05 26.772
4.7117 7.218565e-05 26.754
4.7123 7.070461e-05 26.776
4.7130 6.685530e-05 26.837
4.7136 6.166862e-05 26.925
4.7142 5.752764e-05 27.000
4.7149 5.487227e-05 27.052
4.7155 5.307856e-05 27.088
4.7161 5.240309e-05 27.102
4.7167 5.207326e-05 27.108
4.7174 5.163836e-05 27.118
4.7180 5.192281e-05 27.112
4.7186 5.215160e-05 27.107
4.7193 5.173363e-05 27.116
4.7199 5.173430e-05 27.116
4.7205 5.195971e-05 27.111
4.7211 5.185479e-05 27.113
4.7218 5.204374e-05 27.109
4.7224 5.212126e-05 27.107
4.7230 5.182347e-05 27.114
4.7237 5.202471e-05 27.109
4.7243 5.209335e-05 27.108
4.7249 5.173091e-05 27.116
4.7256 5.089605e-05 27.133
4.7262 5.183230e-05 27.113
4.7268 5.170990e-05 27.116
4.7275 5.200823e-05 27.110
4.7281 5.230231e-05 27.104
4.7287 5.197877e-05 27.110
4.7293 5.217536e-05 27.106
4.7300 5.244276e-05 27.101
4.7306 5.215371e-05 27.107
4.7312 5.226590e-05 27.104
4.7319 5.234590e-05 27.103
4.7325 5.192994e-05 27.111
4.7331 5.202840e-05 27.109
4.7337 5.114212e-05 27.128
4.7344 5.171876e-05 27.116
4.7350 5.216063e-05 27.107
4.7356 5.229566e-05 27.104
4.7363 5.185416e-05 27.113
4.7369 5.186029e-05 27.113
4.7375 5.197618e-05 27.110
4.7382 5.174488e-05 27.115
4.7388 5.194991e-05 27.111
4.7394 5.197268e-05 27.111
4.7401 5.153429e-05 27.120
4.7407 5.182184e-05 27.114
4.7413 5.218809e-05 27.106
4.7419 5.194288e-05 27.111
4.7426 5.208185e-05 27.108
4.7432 5.222261e-05 27.105
4.7438 5.190128e-05 27.112
4.7445 5.212174e-05 27.107
4.7451 5.233114e-05 27.103
4.7457 5.202899e-05 27.109
4.7463 5.215449e-05 27.107
4.7470 5.227553e-05 27.104
4.7476 5.197283e-05 27.111
4.7482 5.211365e-05 27.108
4.7489 5.218800e-05 27.106
4.7495 5.179992e-05 27.114
4.7501 5.202109e-05 27.110
4.7508 5.233211e-05 27.103
4.7514 5.212479e-05 27.107
4.7520 5.229036e-05 27.104
4.7527 5.237596e-05 27.102
4.7533 5.192348e-05 27.112
4.7539 5.203505e-05 27.109
4.7545 5.101357e-05 27.131
4.7552 5.148852e-05 27.121
4.7558 5.193335e-05 27.111
4.7564 5.223508e-05 27.105
4.7571 5.196836e-05 27.111
4.7577 5.209221e-05 27.108
4.7583 5.220559e-05 27.106
4.7589 5.189941e-05 27.112
4.7596 5.217984e-05 27.106
4.7602 5.243603e-05 27.101
4.7608 5.210486e-05 27.108
4.7615 5.218419e-05 27.106
4.7621 5.225196e-05 27.105
4.7627 5.193966e-05 27.111
4.7634 5.217770e-05 27.106
4.7640 5.225998e-05 27.105
4.7646 5.176070e-05 27.115
4.7652 5.196809e-05 27.111
4.7659 5.229706e-05 27.104
4.7665 5.194478e-05 27.111
4.7671 5.206654e-05 27.109
4.7678 5.222791e-05 27.105
4.7684 5.191277e-05 27.112
4.7690 5.203341e-05 27.109
4.7697 5.207536e-05 27.108
4.7703 5.166606e-05 27.117
4.7709 5.195138e-05 27.111
4.7716 5.217255e-05 27.106
4.7722 5.177256e-05 27.115
4.7728 5.211208e-05 27.108
4.7734 5.219947e-05 27.106
4.7741 5.174454e-05 27.115
4.7747 5.190890e-05 27.112
4.7753 5.226736e-05 27.104
4.7760 5.200181e-05 27.110
4.7766 5.214587e-05 27.107
4.7772 5.232910e-05 27.103
4.7778 5.196778e-05 27.111
4.7785 5.197035e-05 27.111
4.7791 5.198680e-05 27.110
4.7797 5.159465e-05 27.118
4.7804 5.183566e-05 27.113
4.7810 5.214357e-05 27.107
4.7816 5.191604e-05 27.112
4.7823 5.179302e-05 27.114
4.7829 5.080564e-05 27.135
4.7835 5.140698e-05 27.122
4.7842 5.203328e-05 27.109
4.7848 5.232730e-05 27.103
4.7854 5.197148e-05 27.111
4.7860 5.208867e-05 27.108
4.7867 5.210896e-05 27.108
4.7873 5.172257e-05 27.116
4.7879 5.181670e-05 27.114
4.7886 5.173246e-05 27.116
4.7892 5.125958e-05 27.126
4.7898 5.024057e-05 27.147
4.7904 5.144777e-05 27.122
4.7911 5.168520e-05 27.117
4.7917 5.199328e-05 27.110
4.7923 5.214324e-05 27.107
4.7930 5.185510e-05 27.113
4.7936 5.203419e-05 27.109
4.7942 5.216480e-05 27.107
4.7949 5.193814e-05 27.111
4.7955 5.214374e-05 27.107
4.7961 5.221314e-05 27.106
4.7968 5.189074e-05 27.112
4.7974 5.205697e-05 27.109
4.7980 5.203052e-05 27.109
4.7986 5.158122e-05 27.119
4.7993 5.180555e-05 27.114
4.7999 5.206635e-05 27.109
4.8005 5.181445e-05 27.114
4.8012 5.197158e-05 27.111
4.8018 5.204230e-05 27.109
4.8024 5.165834e-05 27.117
4.8030 5.183609e-05 27.113
4.8037 5.212329e-05 27.107
4.8043 5.197613e-05 27.110
4.8049 5.220944e-05 27.106
4.8056 5.229047e-05 27.104
4.8062 5.191014e-05 27.112
4.8068 5.215335e-05 27.107
4.8075 5.225630e-05 27.105
4.8081 5.078032e-05 27.136
4.8087 5.168575e-05 27.117
4.8094 5.207313e-05 27.108
4.8100 5.171752e-05 27.116
4.8106 5.188435e-05 27.112
4.8112 5.210104e-05 27.108
4.8119 5.195106e-05 27.111
4.8125 5.224421e-05 27.105
4.8131 5.233535e-05 27.103
4.8138 5.198247e-05 27.110
4.8144 5.224896e-05 27.105
4.8150 5.247333e-05 27.100
4.8156 5.207730e-05 27.108
4.8163 5.215527e-05 27.107
4.8169 5.222177e-05 27.105
4.8175 5.177420e-05 27.115
4.8182 5.191353e-05 27.112
4.8188 5.215336e-05 27.107
4.8194 5.201281e-05 27.110
4.8201 5.216599e-05 27.107
4.8207 5.221557e-05 27.105
4.8213 5.199094e-05 27.110
4.8220 5.225163e-05 27.105
4.8226 5.238589e-05 27.102
4.8232 5.211617e-05 27.108
4.8238 5.239750e-05 27.102
4.8245 5.246516e-05 27.100
4.8251 5.200950e-05 27.110
4.8257 5.210652e-05 27.108
4.8264 5.219366e-05 27.106
4.8270 5.192430e-05 27.112
4.8276 5.123319e-05 27.126
4.8282 5.204004e-05 27.109
4.8289 5.186690e-05 27.113
4.8295 5.204018e-05 27.109
4.8301 5.217635e-05 27.106
4.8308 5.199168e-05 27.110
4.8314 5.230364e-05 27.104
4.8320 5.243933e-05 27.101
4.8327 5.208280e-05 27.108
4.8333 5.219382e-05 27.106
4.8339 5.230990e-05 27.104
4.8346 5.207639e-05 27.108
4.8352 5.224313e-05 27.105
4.8358 5.224984e-05 27.105
4.8364 5.193965e-05 27.111
4.8371 5.134907e-05 27.124
4.8377 5.199115e-05 27.110
4.8383 5.178985e-05 27.114
4.8390 5.188651e-05 27.112
4.8396 5.187774e-05 27.113
4.8402 5.145999e-05 27.121
4.8408 5.157654e-05 27.119
4.8415 5.174730e-05 27.115
4.8421 5.164728e-05 27.117
4.8427 5.193995e-05 27.111
4.8434 5.211840e-05 27.108
4.8440 5.193170e-05 27.111
4.8446 5.219465e-05 27.106
4.8453 5.234000e-05 27.103
4.8459 5.123643e-05 27.126
4.8465 5.147745e-05 27.121
4.8472 5.188304e-05 27.112
4.8478 5.160414e-05 27.118
4.8484 5.186312e-05 27.113
4.8490 5.220437e-05 27.106
4.8497 5.192936e-05 27.111
4.8503 5.197726e-05 27.110
4.8509 5.205260e-05 27.109
4.8516 5.177833e-05 27.115
4.8522 5.191761e-05 27.112
4.8528 5.189404e-05 27.112
4.8534 5.066532e-05 27.138
4.8541 5.177569e-05 27.115
4.8547 5.213453e-05 27.107
4.8553 5.168299e-05 27.117
4.8560 5.181469e-05 27.114
4.8566 5.200542e-05 27.110
4.8572 5.174262e-05 27.115
4.8579 5.194522e-05 27.111
4.8585 5.209505e-05 27.108
4.8591 5.178381e-05 27.115
4.8598 5.194946e-05 27.111
4.8604 5.193774e-05 27.111
4.8610 5.134702e-05 27.124
4.8616 5.141854e-05 27.122
4.8623 5.170832e-05 27.116
4.8629 5.169701e-05 27.116
4.8635 5.206572e-05 27.109
4.8642 5.215237e-05 27.107
4.8648 5.169073e-05 27.116
4.8654 5.176253e-05 27.115
4.8661 5.184635e-05 27.113
4.8667 5.152612e-05 27.120
4.8673 5.178560e-05 27.114
4.8679 5.199178e-05 27.110
4.8686 5.163141e-05 27.118
4.8692 5.177342e-05 27.115
4.8698 5.189325e-05 27.112
4.8705 5.161334e-05 27.118
4.8711 5.185233e-05 27.113
4.8717 5.203870e-05 27.109
4.8723 5.177797e-05 27.115
4.8730 5.191748e-05 27.112
4.8736 5.195780e-05 27.111
4.8742 5.165088e-05 27.117
4.8749 5.193452e-05 27.111
4.8755 5.207568e-05 27.108
4.8761 5.167775e-05 27.117
4.8768 5.184273e-05 27.113
4.8774 5.181569e-05 27.114
4.8780 5.126759e-05 27.125
4.8787 5.181826e-05 27.114
4.8793 5.194673e-05 27.111
4.8799 5.157329e-05 27.119
4.8805 5.176453e-05 27.115
4.8812 5.188969e-05 27.112
4.8818 5.162856e-05 27.118
4.8824 5.176018e-05 27.115
4.8831 5.173734e-05 27.115
4.8837 5.126494e-05 27.125
4.8843 5.117533e-05 27.127
4.8849 5.111390e-05 27.129
4.8856 5.098738e-05 27.131
4.8862 5.158067e-05 27.119
4.8868 5.198208e-05 27.110
4.8875 5.175266e-05 27.115
4.8881 5.205330e-05 27.109
4.8887 5.207248e-05 27.108
4.8894 5.121874e-05 27.126
4.8900 5.184746e-05 27.113
4.8906 5.215870e-05 27.107
4.8913 5.172341e-05 27.116
4.8919 5.171610e-05 27.116
4.8925 5.183258e-05 27.113
4.8931 5.169195e-05 27.116
4.8938 5.207474e-05 27.108
4.8944 5.225887e-05 27.105
4.8950 5.189062e-05 27.112
4.8957 5.203251e-05 27.109
4.8963 5.216540e-05 27.107
4.8969 5.195614e-05 27.111
4.8975 5.225647e-05 27.105
4.8982 5.231928e-05 27.103
4.8988 5.186637e-05 27.113
4.8994 5.189203e-05 27.112
4.9001 5.192396e-05 27.112
4.9007 5.168273e-05 27.117
4.9013 5.194968e-05 27.111
4.9020 5.200466e-05 27.110
4.9026 5.154750e-05 27.119
4.9032 5.171852e-05 27.116
4.9039 5.187217e-05 27.113
4.9045 5.016926e-05 27.149
4.9051 5.134428e-05 27.124
4.9057 5.184109e-05 27.113
4.9064 5.163629e-05 27.118
4.9070 5.187903e-05 27.113
4.9076 5.199514e-05 27.110
4.9083 5.166756e-05 27.117
4.9089 5.191107e-05 27.112
4.9095 5.206511e-05 27.109
4.9101 5.162219e-05 27.118
4.9108 5.154795e-05 27.119
4.9114 5.142346e-05 27.122
4.9120 5.121629e-05 27.126
4.9127 5.181870e-05 27.114
4.9133 5.213324e-05 27.107
4.9139 5.186129e-05 27.113
4.9146 5.210745e-05 27.108
4.9152 5.212109e-05 27.107
4.9158 5.166376e-05 27.117
4.9165 5.177846e-05 27.115
4.9171 5.186012e-05 27.113
4.9177 5.169040e-05 27.116
4.9183 5.208793e-05 27.108
4.9190 5.219740e-05 27.106
4.9196 5.189709e-05 27.112
4.9202 5.222346e-05 27.105
4.9209 5.232103e-05 27.103
4.9215 5.082864e-05 27.135
4.9221 5.177874e-05 27.115
4.9227 5.204560e-05 27.109
4.9234 5.170052e-05 27.116
4.9240 5.196632e-05 27.111
4.9246 5.222136e-05 27.105
4.9253 5.190567e-05 27.112
4.9259 5.200008e-05 27.110
4.9265 5.190347e-05 27.112
4.9272 5.156870e-05 27.119
4.9278 5.217361e-05 27.106
4.9284 5.261778e-05 27.097
4.9291 5.221491e-05 27.106
4.9297 5.209179e-05 27.108
4.9303 5.256863e-05 27.098
4.9309 5.216184e-05 27.107
4.9316 5.243321e-05 27.101
4.9322 5.260209e-05 27.097
4.9328 5.230004e-05 27.104
4.9335 5.260254e-05 27.097
4.9341 5.277418e-05 27.094
4.9347 5.245895e-05 27.100
4.9353 5.269253e-05 27.096
4.9360 5.271385e-05 27.095
4.9366 5.219644e-05 27.106
4.9372 5.235650e-05 27.103
4.9379 5.258638e-05 27.098
4.9385 5.242935e-05 27.101
4.9391 5.277089e-05 27.094
4.9398 5.208236e-05 27.108
4.9404 5.223262e-05 27.105
4.9410 5.335755e-05 27.082
4.9417 5.455287e-05 27.058
4.9423 5.650039e-05 27.020
4.9429 6.064237e-05 26.943
4.9435 6.612937e-05 26.849
4.9442 7.192946e-05 26.758
4.9448 7.723268e-05 26.680
4.9454 7.954668e-05 26.648
4.9461 7.760051e-05 26.675
4.9467 7.294367e-05 26.743
4.9473 6.675569e-05 26.839
4.9479 6.080193e-05 26.940
4.9486 5.698702e-05 27.011
4.9492 5.461704e-05 27.057
4.9498 5.301356e-05 27.089
4.9505 5.268125e-05 27.096
4.9511 5.239502e-05 27.102
4.9517 5.209567e-05 27.108
4.9524 5.224105e-05 27.105
4.9530 5.182770e-05 27.114
4.9536 5.188788e-05 27.112
4.9543 5.213152e-05 27.107
4.9549 5.221538e-05 27.106
4.9555 5.181577e-05 27.114
4.9561 5.197816e-05 27.110
4.9568 5.213010e-05 27.107
4.9574 5.175553e-05 27.115
4.9580 5.170554e-05 27.116
4.9587 5.148549e-05 27.121
4.9593 5.040881e-05 27.144
4.9599 5.100572e-05 27.131
4.9605 5.127691e-05 27.125
4.9612 5.101594e-05 27.131
4.9618 5.116855e-05 27.127
4.9624 5.112569e-05 27.128
4.9631 5.069087e-05 27.138
4.9637 5.095397e-05 27.132
4.9643 5.105392e-05 27.130
4.9650 5.065681e-05 27.138
4.9656 5.090517e-05 27.133
4.9662 5.098941e-05 27.131
4.9668 5.071875e-05 27.137
4.9675 5.097819e-05 27.132
4.9681 5.101452e-05 27.131
4.9687 5.088379e-05 27.134
4.9694 5.179349e-05 27.114
4.9700 5.213410e-05 27.107
4.9706 5.181837e-05 27.114
4.9713 5.187811e-05 27.113
4.9719 5.187263e-05 27.113
4.9725 5.157447e-05 27.119
4.9732 5.188154e-05 27.112
4.9738 5.196772e-05 27.111
4.9744 5.152876e-05 27.120
4.9750 5.164354e-05 27.117
4.9757 5.179318e-05 27.114
4.9763 5.147090e-05 27.121
4.9769 5.151664e-05 27.120
4.9776 5.146941e-05 27.121
4.9782 5.128126e-05 27.125
4.9788 5.160206e-05 27.118
4.9794 5.173938e-05 27.115
4.9801 5.122852e-05 27.126
4.9807 5.177854e-05 27.115
4.9813 5.194894e-05 27.111
4.9820 5.170614e-05 27.116
4.9826 5.191399e-05 27.112
4.9832 5.194549e-05 27.111
4.9839 5.089617e-05 27.133
4.9845 5.166579e-05 27.117
4.9851 5.170902e-05 27.116
4.9858 5.132068e-05 27.124
4.9864 5.167596e-05 27.117
4.9870 5.186574e-05 27.113
4.9876 5.163194e-05 27.118
4.9883 5.183867e-05 27.113
4.9889 5.200213e-05 27.110
4.9895 5.201602e-05 27.110
4.9902 5.308424e-05 27.088
4.9908 5.488270e-05 27.051
4.9914 5.777577e-05 26.996
4.9920 6.360372e-05 26.891
4.9927 7.124114e-05 26.768
4.9933 7.886452e-05 26.658
4.9939 8.417579e-05 26.587
4.9946 8.672795e-05 26.555
4.9952 8.361591e-05 26.594
4.9958 7.749350e-05 26.677
4.9965 6.975765e-05 26.791
4.9971 6.233364e-05 26.913
4.9977 5.746574e-05 27.001
4.9984 5.452022e-05 27.059
4.9990 5.275636e-05 27.094
4.9996 5.236019e-05 27.102
5.0002 5.226981e-05 27.104
5.0009 5.186855e-05 27.113
5.0015 5.198931e-05 27.110
5.0021 5.192065e-05 27.112
5.0028 5.146545e-05 27.121
5.0034 5.147192e-05 27.121
5.0040 5.152792e-05 27.120
5.0046 5.151041e-05 27.120
5.0053 5.193665e-05 27.111
5.0059 5.221459e-05 27.106
5.0065 5.202179e-05 27.110
5.0072 5.225378e-05 27.105
5.0078 5.227129e-05 27.104
5.0084 5.189552e-05 27.112
5.0091 5.212456e-05 27.107
5.0097 5.229980e-05 27.104
5.0103 5.200477e-05 27.110
5.0110 5.211680e-05 27.108
5.0116 5.212850e-05 27.107
5.0122 5.190367e-05 27.112
5.0128 5.225916e-05 27.105
5.0135 5.245206e-05 27.101
5.0141 5.188308e-05 27.112
5.0147 5.176759e-05 27.115
5.0154 5.159377e-05 27.119
5.0160 5.147909e-05 27.121
5.0166 5.205659e-05 27.109
5.0172 5.152195e-05 27.120
5.0179 5.184462e-05 27.113
5.0185 5.211031e-05 27.108
5.0191 5.220566e-05 27.106
5.0198 5.192473e-05 27.112
5.0204 5.220221e-05 27.106
5.0210 5.234815e-05 27.103
5.0217 5.210939e-05 27.108
5.0223 5.229378e-05 27.104
5.0229 5.221409e-05 27.106
5.0236 5.183853e-05 27.113
5.0242 5.219905e-05 27.106
5.0248 5.234434e-05 27.103
5.0254 5.187072e-05 27.113
5.0261 5.171536e-05 27.116
5.0267 5.105951e-05 27.130
5.0273 5.144848e-05 27.122
5.0280 5.206191e-05 27.109
5.0286 5.220130e-05 27.106
5.0292 5.194608e-05 27.111
5.0298 5.213672e-05 27.107
5.0305 5.202359e-05 27.109
5.0311 5.147865e-05 27.121
5.0317 5.165216e-05 27.117
